xas_id,absorbing_species,source_note,formula,mp_id,Spectral_entry_link,interp_spectrum,x_axis_energy,coord_num_weight,coord_env_weight,ele_group_label,ele_block_label,ele_tm_alka_metalloid,Z_number,top_1_coord_num,cnum_ranked_order_label,ex_CN_1,ex_CN_2,ex_CN_3,ex_CN_4,ex_CN_5,ex_CN_6,ex_CN_7,ex_CN_8,ex_CN_9,ex_CN_10,ex_CN_11,ex_CN_12,CN_1 env_label,CN_2 env_label,CN_3 env_label,CN_4 env_label,CN_5 env_label,CN_6 env_label,CN_7 env_label,CN_8 env_label,CN_12 env_label,L-shaped CN_2_ex,T-shaped CN_3_ex,bent 120 degrees CN_2_ex,bent 150 degrees CN_2_ex,body-centered cubic CN_8_ex,cuboctahedral CN_12_ex,hexagonal bipyramidal CN_8_ex,hexagonal planar CN_6_ex,hexagonal pyramidal CN_7_ex,linear CN_2_ex,octahedral CN_6_ex,pentagonal bipyramidal CN_7_ex,pentagonal planar CN_5_ex,pentagonal pyramidal CN_6_ex,rectangular see-saw-like CN_4_ex,see-saw-like CN_4_ex,sgl_bd CN_1_ex,square co-planar CN_4_ex,square pyramidal CN_5_ex,trigonal non-coplanar CN_3_ex,trigonal planar CN_3_ex,trigonal pyramidal CN_4_ex,water-like CN_2_ex,tetrahedral CN_4_ex,trigonal bipyramidal CN_5_ex,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99,y100,y101,y102,y103,y104,y105,y106,y107,y108,y109,y110,y111,y112,y113,y114,y115,y116,y117,y118,y119,y120,y121,y122,y123,y124,y125,y126,y127,y128,y129,y130,y131,y132,y133,y134,y135,y136,y137,y138,y139,y140,y141,y142,y143,y144,y145,y146,y147,y148,y149,y150,y151,y152,y153,y154,y155,y156,y157,y158,y159,y160,y161,y162,y163,y164,y165,y166,y167,y168,y169,y170,y171,y172,y173,y174,y175,y176,y177,y178,y179,y180,y181,y182,y183,y184,y185,y186,y187,y188,y189,y190,y191,y192,y193,y194,y195,y196,y197,y198,y199,y200,gs_cnum_cenv_ranklist,gs_cnum_cenv_top1
mp-714885-V,V,http://cars.uchicago.edu/xaslib/,VO,mp-714885,http://cars.uchicago.edu/xaslib/spectrum/782,"(0.0, 0.0005351074622482591, 0.0010858816634199341, 0.0011957720541291214, 0.0019270633208119605, 0.002688240690937515, 0.0026938589945505265, 0.0034527888791977225, 0.004192900013906694, 0.005203192599365579, 0.005429967405128114, 0.006255724227134356, 0.007383922493136772, 0.008692681741250098, 0.009715536959536279, 0.011151811463261625, 0.01335018759170729, 0.01565865871917373, 0.018633078993142555, 0.023293579184199147, 0.030555424138453646, 0.041131496451924265, 0.05663596907209115, 0.07460076830400127, 0.09186088148613883, 0.10570657258150906, 0.11843418721813144, 0.13022154768081626, 0.14305956487185081, 0.15620540319036286, 0.16859548866200935, 0.1844221151633125, 0.20292195133743915, 0.22121088967006694, 0.24367378207190954, 0.266523575113551, 0.29021903367784996, 0.30535500560154855, 0.308260482762552, 0.3033403489347556, 0.3008762422420304, 0.30281825195251083, 0.30960789180210957, 0.32163977830951856, 0.33755503636264267, 0.3581661971955558, 0.3775866539487237, 0.4000993699503824, 0.4230085551977093, 0.44067214844834435, 0.4584686909277132, 0.47473316319372705, 0.48913546457145807, 0.5043591674826361, 0.5176574903346217, 0.5297569803140932, 0.5444184513987276, 0.5581936059373581, 0.5707230281641509, 0.5848966106125245, 0.6010872439951822, 0.6167865392139873, 0.6345387969895194, 0.651570751806734, 0.6674401562965194, 0.6854299753421788, 0.7015295017911584, 0.7171565971866017, 0.7332722224040588, 0.7497913191331158, 0.7634630471737375, 0.7796968971336402, 0.7934202052550696, 0.8074415135372474, 0.8217333018836706, 0.8345157836422962, 0.8541009698088392, 0.8658358274992528, 0.8828737576541188, 0.8985139417330418, 0.9181507356540618, 0.9358395121795068, 0.9521235098927681, 0.96159924427241, 0.9746856694003858, 0.987916098308759, 0.9937816053426203, 0.999629696272881, 1.0, 0.9918261510503079, 0.9973400210455984, 0.9986074973776303, 0.995684510933944, 0.990668736078902, 0.9853346217532682, 0.9799191859702902, 0.9717013424727926, 0.9649012624518315, 0.9560100573445119, 0.9506673167951436, 0.9440990769086409, 0.9464934533191236, 0.9346417485859365, 0.9318181723911775, 0.9294895609374775, 0.9251707569377003, 0.9230340258093588, 0.9163427348497836, 0.9153457744870734, 0.9091770878883363, 0.9044731189259086, 0.9064448938559435, 0.9053342695310088, 0.9019681564103392, 0.8997610767365126, 0.9004871832049792, 0.8977960267135511, 0.8959006259478253, 0.8945887257327816, 0.89421269075669, 0.8955958137754993, 0.8981348566847587, 0.9012015933421398, 0.9040999858571395, 0.9061246851928675, 0.907041915122274, 0.9076846647585941, 0.9090290127264962, 0.9114278304574253, 0.9139018060259476, 0.9153030795645043, 0.9151626408384884, 0.914546988723902, 0.9147333827358858, 0.9164530082853364, 0.918752705962112, 0.9203555940843775, 0.9203271637806876, 0.9191896380035475, 0.9178526044547805, 0.9170907014654163, 0.9167751398693064, 0.916406260989142, 0.9155125546181689, 0.9140042903927457, 0.9120592429195834, 0.9098604481942301, 0.9075830652640047, 0.9053930436496522, 0.9034555672457237, 0.901844694181954, 0.9004070748288494, 0.8989544719332532, 0.8973411819370881, 0.8957430206559017, 0.8944827636022468, 0.8938630466432614, 0.8936291375845105, 0.8929226341407028, 0.8908553510097071, 0.8870317727278528, 0.8825116568573088, 0.8786221637918651, 0.8765770297863631, 0.8761726053379726, 0.8762415716613349, 0.8755985557128352, 0.8734966434078002, 0.8704754353425926, 0.8673092802663925, 0.8647260151635169, 0.8628771622925329, 0.8615247864631783, 0.86042365448869, 0.8593660374995852, 0.8582535184247985, 0.8570074871581225, 0.8555531656870907, 0.8539145670992919, 0.8522208034157803, 0.8506060818332895, 0.8491854063434179, 0.8479523561270065, 0.8468531871325802, 0.8458340848217849, 0.8448645373780033, 0.8439772364738666, 0.8432154861373518, 0.8426219490788592, 0.8422162252459637, 0.8419889934669502, 0.8419291007306552, 0.8420220848369546, 0.842213340646651, 0.8424215468449039, 0.8425648986349523, 0.8425615912200328, 0.8423298198033836, 0.841787779588243, 0.8408536657778457)","(5460.006, 5460.302668341709, 5460.599336683417, 5460.896005025126, 5461.192673366834, 5461.489341708543, 5461.786010050251, 5462.08267839196, 5462.379346733669, 5462.676015075377, 5462.972683417086, 5463.269351758794, 5463.566020100503, 5463.862688442211, 5464.15935678392, 5464.456025125628, 5464.752693467337, 5465.049361809046, 5465.346030150754, 5465.642698492463, 5465.939366834171, 5466.23603517588, 5466.532703517588, 5466.829371859297, 5467.126040201006, 5467.422708542714, 5467.719376884423, 5468.016045226131, 5468.31271356784, 5468.609381909548, 5468.906050251257, 5469.202718592965, 5469.499386934674, 5469.7960552763825, 5470.0927236180905, 5470.3893919597995, 5470.6860603015075, 5470.982728643216, 5471.2793969849245, 5471.576065326633, 5471.872733668342, 5472.16940201005, 5472.466070351759, 5472.762738693467, 5473.059407035176, 5473.356075376884, 5473.652743718593, 5473.949412060301, 5474.24608040201, 5474.542748743719, 5474.839417085427, 5475.136085427136, 5475.432753768844, 5475.729422110553, 5476.026090452261, 5476.32275879397, 5476.619427135679, 5476.916095477387, 5477.212763819096, 5477.509432160804, 5477.806100502513, 5478.102768844221, 5478.39943718593, 5478.696105527638, 5478.992773869347, 5479.289442211056, 5479.586110552764, 5479.882778894473, 5480.179447236181, 5480.47611557789, 5480.772783919598, 5481.069452261307, 5481.366120603016, 5481.662788944724, 5481.959457286433, 5482.256125628141, 5482.5527939698495, 5482.8494623115575, 5483.1461306532665, 5483.4427989949745, 5483.739467336683, 5484.036135678392, 5484.3328040201, 5484.629472361809, 5484.926140703517, 5485.222809045226, 5485.519477386934, 5485.816145728643, 5486.112814070352, 5486.40948241206, 5486.706150753769, 5487.002819095477, 5487.299487437186, 5487.596155778894, 5487.892824120603, 5488.189492462311, 5488.48616080402, 5488.782829145729, 5489.079497487437, 5489.376165829146, 5489.672834170854, 5489.969502512563, 5490.266170854271, 5490.56283919598, 5490.859507537689, 5491.156175879397, 5491.452844221106, 5491.749512562814, 5492.046180904523, 5492.342849246231, 5492.63951758794, 5492.936185929648, 5493.232854271357, 5493.529522613066, 5493.826190954774, 5494.122859296483, 5494.419527638191, 5494.7161959799, 5495.012864321608, 5495.3095326633165, 5495.6062010050255, 5495.9028693467335, 5496.199537688442, 5496.4962060301505, 5496.792874371859, 5497.089542713567, 5497.386211055276, 5497.682879396984, 5497.979547738693, 5498.276216080402, 5498.57288442211, 5498.869552763819, 5499.166221105527, 5499.462889447236, 5499.759557788944, 5500.056226130653, 5500.352894472362, 5500.64956281407, 5500.946231155779, 5501.242899497487, 5501.539567839196, 5501.836236180904, 5502.132904522613, 5502.429572864321, 5502.72624120603, 5503.022909547739, 5503.319577889447, 5503.616246231156, 5503.912914572864, 5504.209582914573, 5504.506251256281, 5504.80291959799, 5505.099587939699, 5505.396256281407, 5505.692924623116, 5505.989592964824, 5506.286261306533, 5506.582929648241, 5506.87959798995, 5507.176266331658, 5507.472934673367, 5507.7696030150755, 5508.066271356784, 5508.3629396984925, 5508.6596080402005, 5508.956276381909, 5509.2529447236175, 5509.549613065326, 5509.846281407035, 5510.142949748743, 5510.439618090452, 5510.73628643216, 5511.032954773869, 5511.329623115577, 5511.626291457286, 5511.922959798994, 5512.219628140703, 5512.516296482412, 5512.81296482412, 5513.109633165829, 5513.406301507537, 5513.702969849246, 5513.999638190954, 5514.296306532663, 5514.592974874372, 5514.88964321608, 5515.186311557789, 5515.482979899497, 5515.779648241206, 5516.076316582914, 5516.372984924623, 5516.669653266331, 5516.96632160804, 5517.262989949749, 5517.559658291457, 5517.856326633166, 5518.152994974874, 5518.449663316583, 5518.746331658291, 5519.043)","{'wt CN_1': 0.0, 'wt CN_2': 0.0, 'wt CN_3': 0.0, 'wt CN_4': 0.0, 'wt CN_5': 0.0, 'wt CN_6': 0.9796290365158135, 'wt CN_7': 0.0, 'wt CN_8': 0.0, 'wt CN_9': 0.0, 'wt CN_10': 0.0, 'wt CN_11': 0.0, 'wt CN_12': 0.02037096348418647, 'wt CN_13': 0.0, 'wt CN_14': 0.0, 'wt CN_15': 0.0, 'wt CN_16': 0.0, 'wt CN_17': 0.0, 'wt CN_18': 0.0, 'wt CN_19': 0.0, 'wt CN_20': 0.0, 'wt CN_21': 0.0, 'wt CN_22': 0.0, 'wt CN_23': 0.0, 'wt CN_24': 0.0}","{'L-shaped CN_2': 0.0, 'T-shaped CN_3': 0.0, 'bent 120 degrees CN_2': 0.0, 'bent 150 degrees CN_2': 0.0, 'body-centered cubic CN_8': 0.0, 'cuboctahedral CN_12': 0.02037096348418647, 'hexagonal bipyramidal CN_8': 0.0, 'hexagonal planar CN_6': 0.19633784059690781, 'hexagonal pyramidal CN_7': 0.0, 'linear CN_2': 0.0, 'octahedral CN_6': 0.9317908629789423, 'pentagonal bipyramidal CN_7': 0.0, 'pentagonal planar CN_5': 0.0, 'pentagonal pyramidal CN_6': 0.4741255039355717, 'rectangular see-saw-like CN_4': 0.0, 'see-saw-like CN_4': 0.0, 'sgl_bd CN_1': 0.0, 'square co-planar CN_4': 0.0, 'square pyramidal CN_5': 0.0, 'trigonal non-coplanar CN_3': 0.0, 'trigonal planar CN_3': 0.0, 'trigonal pyramidal CN_4': 0.0, 'water-like CN_2': 0.0, 'tetrahedral CN_4': 0.0, 'trigonal bipyramidal CN_5': 0.0}",5,d,TM,23,CN_6,CN_6,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,octahedral-pentagonal pyramidal-hexagonal planar,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0005351074622482591,0.0010858816634199341,0.0011957720541291214,0.0019270633208119605,0.002688240690937515,0.0026938589945505265,0.0034527888791977225,0.004192900013906694,0.005203192599365579,0.005429967405128114,0.006255724227134356,0.007383922493136772,0.008692681741250098,0.009715536959536279,0.011151811463261625,0.01335018759170729,0.01565865871917373,0.018633078993142555,0.023293579184199147,0.030555424138453646,0.041131496451924265,0.05663596907209115,0.07460076830400127,0.09186088148613883,0.10570657258150906,0.11843418721813144,0.13022154768081626,0.14305956487185081,0.15620540319036286,0.16859548866200935,0.1844221151633125,0.20292195133743915,0.22121088967006694,0.24367378207190954,0.266523575113551,0.29021903367784996,0.30535500560154855,0.308260482762552,0.3033403489347556,0.3008762422420304,0.30281825195251083,0.30960789180210957,0.32163977830951856,0.33755503636264267,0.3581661971955558,0.3775866539487237,0.4000993699503824,0.4230085551977093,0.44067214844834435,0.4584686909277132,0.47473316319372705,0.48913546457145807,0.5043591674826361,0.5176574903346217,0.5297569803140932,0.5444184513987276,0.5581936059373581,0.5707230281641509,0.5848966106125245,0.6010872439951822,0.6167865392139873,0.6345387969895194,0.651570751806734,0.6674401562965194,0.6854299753421788,0.7015295017911584,0.7171565971866017,0.7332722224040588,0.7497913191331158,0.7634630471737375,0.7796968971336402,0.7934202052550696,0.8074415135372474,0.8217333018836706,0.8345157836422962,0.8541009698088392,0.8658358274992528,0.8828737576541188,0.8985139417330418,0.9181507356540618,0.9358395121795068,0.9521235098927681,0.96159924427241,0.9746856694003858,0.987916098308759,0.9937816053426203,0.999629696272881,1.0,0.9918261510503079,0.9973400210455984,0.9986074973776303,0.995684510933944,0.990668736078902,0.9853346217532682,0.9799191859702902,0.9717013424727926,0.9649012624518315,0.9560100573445119,0.9506673167951436,0.9440990769086409,0.9464934533191236,0.9346417485859365,0.9318181723911775,0.9294895609374775,0.9251707569377003,0.9230340258093588,0.9163427348497836,0.9153457744870734,0.9091770878883363,0.9044731189259086,0.9064448938559435,0.9053342695310088,0.9019681564103392,0.8997610767365126,0.9004871832049792,0.8977960267135511,0.8959006259478253,0.8945887257327816,0.89421269075669,0.8955958137754993,0.8981348566847587,0.9012015933421398,0.9040999858571395,0.9061246851928675,0.907041915122274,0.9076846647585941,0.9090290127264962,0.9114278304574253,0.9139018060259476,0.9153030795645043,0.9151626408384884,0.914546988723902,0.9147333827358858,0.9164530082853364,0.918752705962112,0.9203555940843775,0.9203271637806876,0.9191896380035475,0.9178526044547805,0.9170907014654163,0.9167751398693064,0.916406260989142,0.9155125546181689,0.9140042903927457,0.9120592429195834,0.9098604481942301,0.9075830652640047,0.9053930436496522,0.9034555672457237,0.901844694181954,0.9004070748288494,0.8989544719332532,0.8973411819370881,0.8957430206559017,0.8944827636022468,0.8938630466432614,0.8936291375845105,0.8929226341407028,0.8908553510097071,0.8870317727278528,0.8825116568573088,0.8786221637918651,0.8765770297863631,0.8761726053379726,0.8762415716613349,0.8755985557128352,0.8734966434078002,0.8704754353425926,0.8673092802663925,0.8647260151635169,0.8628771622925329,0.8615247864631783,0.86042365448869,0.8593660374995852,0.8582535184247985,0.8570074871581225,0.8555531656870907,0.8539145670992919,0.8522208034157803,0.8506060818332895,0.8491854063434179,0.8479523561270065,0.8468531871325802,0.8458340848217849,0.8448645373780033,0.8439772364738666,0.8432154861373518,0.8426219490788592,0.8422162252459637,0.8419889934669502,0.8419291007306552,0.8420220848369546,0.842213340646651,0.8424215468449039,0.8425648986349523,0.8425615912200328,0.8423298198033836,0.841787779588243,0.8408536657778457,['CN_6-octahedral-pentagonal pyramidal-hexagonal planar'],CN_6-octahedral-pentagonal pyramidal-hexagonal planar
