3.9540624052947876E-01 a        65     0    17     1     1
-1.2514603471810057E-01 a        66     0    17     1     2
1.0776350148286286E-01 a        67     0    17     1     3
-2.4309429324932960E-01 a        68     0    17     1     4
1.5077775299074814E-01 a        69     0    18     1     1
5.7267264863222289E-01 a        70     0    18     1     2
-9.1144784125103309E-02 a        71     0    18     1     3
-1.3763325103517224E-01 a        72     0    18     1     4
1.5137466190581181E-01 a        73     0    19     1     1
-3.6191517771848292E-01 a        74     0    19     1     2
1.0266138362517110E-01 a        75     0    19     1     3
-4.0657505751431712E-02 a        76     0    19     1     4
-3.4972301973085936E-02 a        77     0    20     1     1
-1.2832716809347385E-02 a        78     0    20     1     2
-3.0054473762217382E-01 a        79     0    20     1     3
1.8558653215938850E-01 a        80     0    20     1     4
-2.0994300445447478E-01 a        81     0    21     1     1
-3.0568496475120033E-01 a        82     0    21     1     2
-4.7135884852584960E-03 a        83     0    21     1     3
3.8948200535924687E-01 a        84     0    21     1     4
-1.5105740851620689E-01 a        85     0    22     1     1
3.0938450175087495E-01 a        86     0    22     1     2
1.1002652080021073E-01 a        87     0    22     1     3
-2.3163432472019937E-01 a        88     0    22     1     4
1.2123475091882702E-01 a        89     0    23     1     1
-1.5643990068118457E-01 a        90     0    23     1     2
4.8503358313126704E-01 a        91     0    23     1     3
1.5105827975156236E-01 a        92     0    23     1     4
-6.8945441817716457E-01 a        93     0    24     1     1
2.3108287049160564E-01 a        94     0    24     1     2
2.8559301853343827E-01 a        95     0    24     1     3
-6.2135471700029055E-01 a        96     0    24     1     4
-5.9142902370521805E-02 a        97     0    25     1     1
6.9037676809061671E-02 a        98     0    25     1     2
2.4655129960160584E-02 a        99     0    25     1     3
1.0134744749068390E-01 a       100     0    25     1     4
3.7052901990326143E-01 a       101     0    26     1     1
-4.0578672302174668E-01 a       102     0    26     1     2
3.8351937725893570E-02 a       103     0    26     1     3
-1.1352644896525203E-01 a       104     0    26     1     4
2.2599396505176786E-01 a       105     0    27     1     1
-2.8709405361911128E-01 a       106     0    27     1     2
1.1435427347923977E-01 a       107     0    27     1     3
-1.4131397171949983E-01 a       108     0    27     1     4
2.9659864127294901E-02 a       109     0    28     1     1
5.9234821575792990E-02 a       110     0    28     1     2
-2.7528941662884876E-01 a       111     0    28     1     3
2.4933220896109745E-01 a       112     0    28     1     4
6.6585255778939034E-02 b       113     1     1
-7.2706021816633837E-01 b       114     1     2
7.5186647179517774E-03 b       115     1     3
6.8199850618682001E-02 b       116     1     4
5.1329763983543197E-01 a       117     1     1     2     1
3.2614042555579775E-01 a       118     1     1     2     2
-3.0305537413157052E-01 a       119     1     1     2     3
6.4342984358045774E-01 a       120     1     1     2     4
-4.1307041230423064E-01 a       121     1     2     2     1
-8.1152811885752107E-01 a       122     1     2     2     2
4.8813645683412160E-01 a       123     1     2     2     3
5.9053748789860006E-01 a       124     1     2     2     4
2.6508997177526000E-01 a       125     1     3     2     1
-4.7640209711508552E-01 a       126     1     3     2     2
7.8758837629932921E-01 a       127     1     3     2     3
1.0453530397491853E+00 a       128     1     3     2     4
5.0982777491029718E-01 a       129     1     4     2     1
-9.2942351544371682E-01 a       130     1     4     2     2
7.4407775654458952E-01 a       131     1     4     2     3
-1.0552035508798092E+00 a       132     1     4     2     4
6.2314931703496090E-01 b       133     2     1
4.8123270152647318E-01 b       134     2     2
-4.0372184526396260E-01 b       135     2     3
-1.3303355907714537E-01 b       136     2     4
1.1115366976863370E+00 a       137     2     1     3     1
9.2297976081304289E-01 a       138     2     2     3     1
-9.5927402751437085E-01 a       139     2     3     3     1
-8.8210365021906656E-01 a       140     2     4     3     1
1.2584651991691029E+00 b       141     3     1
