-3.2644285988723976E-01 a         1     0     1     1     1
-1.3859789384761415E-01 a         2     0     1     1     2
4.7741015629391120E-01 a         3     0     1     1     3
-2.5483204771763013E-01 a         4     0     1     1     4
-3.3614416920450207E-01 a         5     0     2     1     1
-5.1833327778758709E-01 a         6     0     2     1     2
2.0029999678559210E-01 a         7     0     2     1     3
-6.0322548786247454E-01 a         8     0     2     1     4
4.0885945343854133E-02 a         9     0     3     1     1
8.4851932809271072E-02 a        10     0     3     1     2
-1.3880551870327215E-01 a        11     0     3     1     3
2.1410771115957994E-01 a        12     0     3     1     4
7.7435390437954471E-02 a        13     0     4     1     1
-3.0187546665797871E-01 a        14     0     4     1     2
-2.1580223270979304E-01 a        15     0     4     1     3
2.7010205593882736E-01 a        16     0     4     1     4
-2.1037994054642248E-01 a        17     0     5     1     1
-4.5243279743487887E-02 a        18     0     5     1     2
-2.1745961900050051E-01 a        19     0     5     1     3
2.3657190001727335E-01 a        20     0     5     1     4
-2.6888409163767574E-01 a        21     0     6     1     1
2.2097477914498034E-01 a        22     0     6     1     2
-1.1381196473560756E-02 a        23     0     6     1     3
-9.8648690176727460E-01 a        24     0     6     1     4
2.4104636630546111E-01 a        25     0     7     1     1
-3.6036829605959730E-01 a        26     0     7     1     2
-5.1900945264093690E-01 a        27     0     7     1     3
2.3218337440657041E-01 a        28     0     7     1     4
2.6084513178457092E-01 a        29     0     8     1     1
3.9419031020763613E-02 a        30     0     8     1     2
1.8512142492163799E-01 a        31     0     8     1     3
-3.6830454651675898E-01 a        32     0     8     1     4
-9.6106662029629600E-02 a        33     0     9     1     1
1.1242809935918946E-01 a        34     0     9     1     2
1.6045989363203966E-01 a        35     0     9     1     3
-2.5149165275761065E-01 a        36     0     9     1     4
-3.1956324506369854E-01 a        37     0    10     1     1
-6.4745972092204718E-01 a        38     0    10     1     2
-2.1128748541421694E-01 a        39     0    10     1     3
5.8448886377279952E-01 a        40     0    10     1     4
-2.2256018673235442E-01 a        41     0    11     1     1
-1.7204273865365807E-01 a        42     0    11     1     2
-9.5093000912489498E-02 a        43     0    11     1     3
2.9468395757310567E-01 a        44     0    11     1     4
2.4981084537149426E-01 a        45     0    12     1     1
-1.8220749986826709E-01 a        46     0    12     1     2
-4.0652385357470311E-01 a        47     0    12     1     3
1.7837735085264628E-01 a        48     0    12     1     4
6.0321016117668980E-01 a        49     0    13     1     1
-1.5315131153964334E-01 a        50     0    13     1     2
-5.7664677013429821E-01 a        51     0    13     1     3
-7.4509500438586326E-02 a        52     0    13     1     4
2.4190663706897156E-01 a        53     0    14     1     1
2.9094602149715137E-01 a        54     0    14     1     2
-1.8182428044056220E-01 a        55     0    14     1     3
1.4824214396058813E-01 a        56     0    14     1     4
6.1861737834146868E-01 a        57     0    15     1     1
1.8399333917315533E-01 a        58     0    15     1     2
-3.7329343164159245E-01 a        59     0    15     1     3
1.6465564425984183E+00 a        60     0    15     1     4
