1.5009083106929487E-02 a       142     0    18     1     6
1.5300196566446458E-01 a       143     0    18     1     7
-3.6824746243689854E-01 a       144     0    18     1     8
2.0364016452365594E-01 a       145     0    19     1     1
7.8993581535848442E-02 a       146     0    19     1     2
1.1573549991647875E-01 a       147     0    19     1     3
-1.2756530613001449E-01 a       148     0    19     1     4
-1.2603198125779680E-01 a       149     0    19     1     5
7.1516410640181313E-03 a       150     0    19     1     6
1.2409573315731721E-01 a       151     0    19     1     7
-5.1609015302399641E-01 a       152     0    19     1     8
-3.4005525851324547E-01 a       153     0    20     1     1
5.9827006521162152E-01 a       154     0    20     1     2
-7.5776807326414519E-01 a       155     0    20     1     3
1.3274458877416351E-01 a       156     0    20     1     4
-7.6247966091911201E-01 a       157     0    20     1     5
-9.4285389194324720E-02 a       158     0    20     1     6
-2.3392718743484772E-01 a       159     0    20     1     7
1.1514129289032650E-01 a       160     0    20     1     8
-2.3370899746074467E-01 a       161     0    21     1     1
-4.4310639503054382E-02 a       162     0    21     1     2
3.0100751323563235E-01 a       163     0    21     1     3
2.2436718364404137E-02 a       164     0    21     1     4
-3.7902497145766163E-02 a       165     0    21     1     5
3.0474230341625880E-01 a       166     0    21     1     6
3.0322853814038114E-01 a       167     0    21     1     7
-5.6953398670746591E-01 a       168     0    21     1     8
2.5622871352532689E-01 a       169     0    22     1     1
-6.3919069242171056E-01 a       170     0    22     1     2
4.8295965883191155E-02 a       171     0    22     1     3
-2.3353594241437661E-01 a       172     0    22     1     4
4.5114599062177252E-01 a       173     0    22     1     5
3.6656819664035512E-01 a       174     0    22     1     6
2.5373254763688663E-01 a       175     0    22     1     7
-2.1116951606090456E-01 a       176     0    22     1     8
7.8840423581624441E-01 a       177     0    23     1     1
-2.0001444426568787E-01 a       178     0    23     1     2
5.8166481381120239E-01 a       179     0    23     1     3
5.2842097490259442E-02 a       180     0    23     1     4
7.0947599755658131E-01 a       181     0    23     1     5
4.5264018318337085E-01 a       182     0    23     1     6
1.1171952813293583E-01 a       183     0    23     1     7
-1.3985562295131915E-01 a       184     0    23     1     8
-4.3602128326605355E-01 a       185     0    24     1     1
3.3205463526343226E-01 a       186     0    24     1     2
1.0695809755968033E-01 a       187     0    24     1     3
-2.1500847221584121E-01 a       188     0    24     1     4
-7.9712118957472988E-02 a       189     0    24     1     5
4.9279156784046013E-01 a       190     0    24     1     6
3.5093453350336801E-01 a       191     0    24     1     7
-1.9401320382615389E-01 a       192     0    24     1     8
-1.2962300927030063E-01 a       193     0    25     1     1
9.2273620352045393E-02 a       194     0    25     1     2
-3.2254275463528831E-01 a       195     0    25     1     3
9.7807436674283973E-02 a       196     0    25     1     4
-7.1025280854007689E-01 a       197     0    25     1     5
-1.9301036416151540E-01 a       198     0    25     1     6
-1.6527738332904263E-01 a       199     0    25     1     7
3.8226681768806714E-01 a       200     0    25     1     8
-1.4265887009727332E-01 a       201     0    26     1     1
9.7989438262961040E-02 a       202     0    26     1     2
2.0130967514148376E-01 a       203     0    26     1     3
3.8262345713465547E-02 a       204     0    26     1     4
3.6476029658804282E-02 a       205     0    26     1     5
3.3847297383375392E-02 a       206     0    26     1     6
1.2345601375824593E-01 a       207     0    26     1     7
5.3506858531646850E-01 a       208     0    26     1     8
6.4163777678036382E-02 a       209     0    27     1     1
1.2829105238911986E-02 a       210     0    27     1     2
-1.7928712291465870E-01 a       211     0    27     1     3
9.1846709881808195E-02 a       212     0    27     1     4
1.0068023126851042E-01 a       213     0    27     1     5
1.4659777771206495E-01 a       214     0    27     1     6
-1.3976015044483492E-01 a       215     0    27     1     7
-1.8587432241030495E-02 a       216     0    27     1     8
6.2338189902885588E-02 b       217     1     1
-2.6968828900972314E-01 b       218     1     2
1.3411372715654732E-01 b       219     1     3
3.6709429383892482E-02 b       220     1     4
3.1693093527700644E-01 b       221     1     5
-1.0057529909592693E-01 b       222     1     6
-5.8448919373455227E-02 b       223     1     7
8.8315787457340894E-02 b       224     1     8
3.7000818168728150E-01 a       225     1     1     2     1
-5.2237197528949209E-01 a       226     1     1     2     2
2.4918370888489877E-01 a       227     1     1     2     3
1.8642773022356621E-01 a       228     1     1     2     4
-3.2587802041321973E-01 a       229     1     1     2     5
3.3857493225068369E-01 a       230     1     1     2     6
-3.2806993474404061E-01 a       231     1     1     2     7
2.3390044428583825E-01 a       232     1     1     2     8
-2.1841735397609938E-01 a       233     1     2     2     1
1.2582229922430069E-01 a       234     1     2     2     2
-5.0110979690190016E-01 a       235     1     2     2     3
-2.9581889570535191E-01 a       236     1     2     2     4
6.5401451167594160E-01 a       237     1     2     2     5
-4.1500417534804726E-02 a       238     1     2     2     6
7.5358281841060681E-01 a       239     1     2     2     7
5.5371896948830190E-01 a       240     1     2     2     8
-1.0781930395252823E-01 a       241     1     3     2     1
7.8534158390656306E-02 a       242     1     3     2     2
-4.4400030653495465E-01 a       243     1     3     2     3
2.3314696549878167E-01 a       244     1     3     2     4
-3.9963427836952010E-02 a       245     1     3     2     5
3.9237466691069850E-01 a       246     1     3     2     6
-2.0513511592434128E-01 a       247     1     3     2     7
7.2504354706918661E-01 a       248     1     3     2     8
-3.5576264590598644E-01 a       249     1     4     2     1
-1.6968379473343512E-02 a       250     1     4     2     2
-3.4955070241885287E-02 a       251     1     4     2     3
-1.0912349700423669E-01 a       252     1     4     2     4
-1.4172862540815356E-01 a       253     1     4     2     5
-3.3051039339040927E-01 a       254     1     4     2     6
-1.1069088490750162E-01 a       255     1     4     2     7
